6.394488428556937e-05	1.379605578446059e-18
6.468607661546321e-05	1.3409511573056246e-18
6.543586018883229e-05	1.3033975479173404e-18
6.619433458774387e-05	1.2669075158975692e-18
6.696160054853215e-05	1.2314447974975978e-18
6.773775997517745e-05	1.196986114692993e-18
6.852291595284057e-05	1.163511088062466e-18
6.9317172761554e-05	1.1309885833757816e-18
7.012063589007177e-05	1.0993853278446678e-18
7.09334120498799e-05	1.0686745276308166e-18
7.175560918936922e-05	1.038832290018414e-18
7.258733650817246e-05	1.009836451070597e-18
7.342870447166758e-05	9.816652236223003e-19
7.42798248256491e-05	9.542940131304706e-19
7.514081061116962e-05	9.276980973637439e-19
7.601177617955322e-05	9.0185551015572e-19
7.689283720758305e-05	8.767454705643524e-19
7.778411071286482e-05	8.523469199174501e-19
7.868571506936843e-05	8.286392598802284e-19
7.959777002314978e-05	8.056033844554936e-19
8.05203967082547e-05	7.832208546181478e-19
8.145371766280736e-05	7.614727176605833e-19
8.239785684528512e-05	7.403404316370974e-19
8.335293965098187e-05	7.198072422082792e-19
8.43190929286625e-05	6.998569846810983e-19
8.529644499741017e-05	6.804722171927549e-19
8.628512566366887e-05	6.616357176081583e-19
8.728526623848371e-05	6.433324666725356e-19
8.829699955494083e-05	6.255482980561698e-19
8.932045998580959e-05	6.082686107806633e-19
9.03557834613892e-05	5.914788939844255e-19
9.140310748756223e-05	5.751648285647898e-19
9.246257116405733e-05	5.593125590169161e-19
9.353431520292377e-05	5.439093218659831e-19
9.461848194721992e-05	5.289428183859669e-19
9.571521538991856e-05	5.144003944777725e-19
9.682466119303115e-05	5.00269667277064e-19
9.794696670695385e-05	4.86539393038099e-19
9.908228099003788e-05	4.731986940869404e-19
0.00010023075482838654	4.602358582999664e-19
0.00010139254075588153	4.476394102783153e-19
0.00010256779307444219	4.353996942462883e-19
0.00010375666787451859	4.235075408568185e-19
0.00010495932305582277	4.1195256843567733e-19
0.00010617591834830001	4.0072440497051455e-19
0.00010740661533334334	3.898140137932767e-19
0.00010865157746525384	3.7921287435631665e-19
0.00010991097009294972	3.689122850759952e-19
0.0001111849604819271	3.589036384372213e-19
0.00011247371783647519	3.491784956535674e-19
0.00011377741332214914	3.3972867496273467e-19
0.00011509622008850323	3.30546441574155e-19
0.00011643031329208767	3.21624330285701e-19
0.00011777987011971193	3.1295498910451593e-19
0.0001191450698119776	3.0453124343645127e-19
0.00012052609368708426	2.963461263984945e-19
0.00012192312516491107	2.8839286624683686e-19
0.0001233363497913776	2.806648634614711e-19
0.00012476595526308696	2.7315571507056372e-19
0.00012621213145225474	2.6585928002180916e-19
0.00012767507043192657	2.587695913346305e-19
0.0001291549665014884	2.5188072199838626e-19
0.00013065201621247213	2.4518690050503773e-19
0.00013216641839466052	2.386826623433091e-19
0.00013369837418249466	2.3236271767329097e-19
0.00013524808704178755	2.2622179930979345e-19
0.0001368157627967472	2.202547691464447e-19
0.00013840160965731315	2.144567341643398e-19
0.00014000583824680976	2.088229525908066e-19
0.00014162866162991988	2.033487250081355e-19
0.0001432702953409831	1.9802947684241465e-19
0.00014493095741262166	1.928608647402454e-19
0.00014661086840469845	1.8783868026410718e-19
0.00014831025143361044	1.8295873802903537e-19
0.00015002933220192182	1.782169554150687e-19
0.00015176833902834055	1.736094346420383e-19
0.00015352750287804228	1.6913240136732612e-19
0.000155307057393346	1.6478214860737236e-19
0.00015710723892474503	1.6055506315080177e-19
0.0001589282865622978	1.5644763944215795e-19
0.00016077044216738237	1.5245647644218324e-19
0.00016263395040481922	1.4857828789777284e-19
0.00016451905877536624	1.4480988352730514e-19
0.00016642601764859036	1.4114815178268914e-19
0.00016835508029612023	1.3759006065050066e-19
0.00017030650292528443	1.3413264079277878e-19
0.0001722805447131394	1.307730082273919e-19
0.00017427746784089192	1.2750840132273661e-19
0.00017629753752872057	1.2433614399193275e-19
0.0001783410220710008	1.2125361443302366e-19
0.00018040819287193827	1.1825825426775673e-19
0.00018249932448161524	1.1534755819411675e-19
0.00018461469463245476	1.1251909498757675e-19
0.0001867545842761076	1.0977054579281206e-19
0.00018891927762076664	1.0709966143874119e-19
0.00019110906216891378	1.0450421654661358e-19
0.0001933242287555045	1.0198203931168625e-19
0.00019556507158659492	9.953103199408173e-20
0.00019783188827841644	9.714916029253333e-20
0.0002001249798969037	9.483445072326616e-20
0.00020244465099768038	9.258498602915316e-20
0.00020479120966650853	9.039890238310576e-20
0.0002071649675602069	8.827438667553522e-20
0.0002095662399480433	8.620967065528499e-20
0.0002119953457536071	8.420303308983514e-20
0.00021445260759716674	8.225279777813387e-20
0.00021693835183851843	8.035733844380825e-20
0.00021945290862033137	7.851509285174182e-20
0.0002219966119119955	7.6724541609272e-20
0.0002245697995539774	7.498418022172577e-20
0.0002271728133026905	7.329254372915994e-20
0.0002298059988758851	7.164823296457601e-20
0.0002324697059985648	7.004989021293834e-20
0.00023516428844943486	6.849617479204572e-20
0.00023789010410788934	6.698578158210759e-20
0.00024064751500154242	6.551746057126519e-20
0.00024343688735431105	6.408999777524077e-20
0.00024625859163505465	6.270219492378596e-20
0.00024911300260677886	6.135288610120797e-20
0.0002520004993764092	6.004095621778606e-20
0.0002549214654451423	5.876532284644021e-20
0.0002578762887593801	5.752491823641451e-20
0.0002608653617622548	5.631870101730135e-20
0.00026388908144575103	5.514566304810401e-20
0.0002669478494034321	5.4004827047488745e-20
0.00027004207188377727	5.289525000862093e-20
0.0002731721598441376	5.181601443583665e-20
0.000276338529005317	5.076621650651175e-20
0.00027954159990678566	4.974497767911127e-20
0.0002827817979625341	4.8751458442477946e-20
0.0002860595535175742	4.778484316153039e-20
0.000289375301905095	4.6844323500005065e-20
0.0002927294835042816	4.592911259808164e-20
0.00029612254379880347	4.5038458775434394e-20
0.00029955493343598134	4.41716329817943e-20
0.0003030271082866396	4.3327917769255443e-20
0.0003065395295056527	4.250661517367829e-20
0.00031009266359319264	4.1707054011731096e-20
0.00031368698245668765	4.092858185129376e-20
0.00031732296347349763	4.017055546917135e-20
0.00032100108955431715	3.9432350425954965e-20
0.00032472184920731285	3.871337268416237e-20
0.00032848573660300434	3.801304596159423e-20
0.0003322932516398972	3.733079956039349e-20
0.0003361449000108765	3.6666077748187244e-20
0.0003400411932703706	3.601834697562714e-20
0.00034398264890229247	3.5387090263652624e-20
0.00034796979038876914	3.4771803601259454e-20
0.0003520031472796679	3.4171996649302435e-20
0.0003560832552629278	3.3587191503679596e-20
0.000360210656235707	3.3016924463421934e-20
0.00036438589837635443	3.2460748409425526e-20
0.0003686095362172158	3.191823007042271e-20
0.00037288213071828336	3.1388948682372616e-20
0.00037720424934169976	3.087249525559653e-20
0.00038157646612712486	3.0368470516462917e-20
0.00038599936176797673	2.9876487382322434e-20
0.000390473523688556	2.93961742488453e-20
0.0003949995461220643	2.892717028290134e-20
0.000399578030189527	2.846911997220618e-20
0.00040420958397963103	2.8021678361612343e-20
0.0004088948226294864	2.758451617812832e-20
0.00041363436840632776	2.715731453205025e-20
0.00041842885079015847	2.673976053720773e-20
0.0004232789065573553	2.6331550386775094e-20
0.00042818517986524155	2.593239168377452e-20
0.0004331483223376403	2.5542001210995357e-20
0.00043816899315141946	2.516010335220042e-20
0.00044324785912404005	2.4786430540433634e-20
0.00044838559480211905	2.4420723033523475e-20
0.0004535828825510191	2.4062729056729313e-20
0.00045884041264547613	2.371220503068856e-20
0.0004641588833612782	2.3368914989462168e-20
0.0004695390010680063	2.30326303692199e-20
0.0004749814803228505	2.270312969824044e-20
0.0004804870439655134	2.2380198530216294e-20
0.0004860564232142139	2.2063628663060892e-20
0.0004916903577628031	2.175321679308603e-20
0.0004973895958790067	2.1448765744550307e-20
0.0005031548945038057	2.1150085480265653e-20
0.0005089870193519685	2.0856992014747992e-20
0.0005148867450137498	2.056930691707807e-20
0.0005208548550577665	2.0286857214035255e-20
0.0005268921421350677	2.0009475404388444e-20
0.0005329994080844093	1.9736998810892454e-20
0.0005391774640387505	1.9469268533627475e-20
0.0005454271305329836	1.9206130344893062e-20
0.0005517492376129129	1.8947435321557007e-20
0.0005581446249454966	1.869303932725963e-20
0.0005646141419303673	1.8442803221249236e-20
0.0005711586478126435	1.8196591732619777e-20
0.0005777790117970507	1.7954271985199107e-20
0.0005844761131633638	1.7715714996263862e-20
0.0005912508413831881	1.7480797038833267e-20
0.0005981040962380944	1.724939815683271e-20
0.0006050367879391225	1.702140120618972e-20
0.0006120498372476703	1.67966920100621e-20
0.0006191441755977848	1.657515876423965e-20
0.0006263207452198692	1.63566930602135e-20
0.0006335804992658254	1.6141191227642745e-20
0.0006409244019356456	1.5928552615282132e-20
0.0006483534286054727	1.5718678324473926e-20
0.0006558685659571436	1.5511471937813515e-20
0.0006634708121092351	1.5306839685981196e-20
0.0006711611767496287	1.510469044741828e-20
0.0006789406812696112	1.4904935904917253e-20
0.0006868103588995307	1.4707490061251936e-20
0.000694771254846024	1.4512268682250116e-20
0.0007028244264308353	1.4319190015890714e-20
0.0007109709432312439	1.4128175797330112e-20
0.0007192118872221193	1.393914974644851e-20
0.0007275483529196233	1.3752036057396378e-20
0.0007359814475265771	1.3566760859104444e-20
0.0007445122910795143	1.3383253212006807e-20
0.0007531420165974376	1.3201444275759102e-20
0.0007618717702322999	1.3021266867832207e-20
0.0007707027114212304	1.2842655694530362e-20
0.0007796360130405237	1.2665547515247658e-20
0.0007886728615614156	1.2489881011174171e-20
0.0007978144572076629	1.2315596781807919e-20
0.0008070620141149507	1.2142637165637545e-20
0.0008164167604921472	1.1970945890630297e-20
0.0008258799387844272	1.1800468584982128e-20
0.0008354528058382871	1.1631153241166463e-20
0.0008451366330684721	1.1462949842904081e-20
0.0008549327066268385	1.1295810230311587e-20
0.0008648423275731727	1.112968813120914e-20
0.0008748668120479914	1.0964539058026935e-20
0.0008850074914473439	1.0800320579610043e-20
0.0008952657125996401	1.0636992549871195e-20
0.0009056428379445294	1.0474517011649425e-20
0.0009161402457138521	1.0312858177073946e-20
0.0009267593301146883	1.0151982566220683e-20
0.000937501501514529	9.991859149214245e-21
0.0009483681866285928	9.832459391836721e-21
0.0009593608287093146	9.673757386750728e-21
0.0009704808877380307	9.515729738824911e-21
0.0009817298406188842	9.358355298127293e-21
0.00099310918137498	9.201615779831345e-21
0.0010046204213468132	9.04549636284934e-21
0.001016265089392995	8.889985288474638e-21
0.0010280447320933097	8.735073686615552e-21
0.0010399609139541202	8.580755793533047e-21
0.0010520152176161591	8.427029005608955e-21
0.0010642092440647246	8.27389407267658e-21
0.001076544612842316	8.12135525618021e-21
0.0010890229622637305	7.969420367588902e-21
0.001101645949633657	7.818100884937515e-21
0.001114415251466788	7.667411859385761e-21
0.0011273325637104871	7.51737176622881e-21
0.0011403996019700331	7.368002801498993e-21
0.0011536181017364785	7.219331169384222e-21
0.0011669898186171474	7.0713867359201e-21
0.0011805165285688056	6.924202709133325e-21
0.0011942000281335325	6.777815890800102e-21
0.0012080421346773289	6.6322668148131296e-21
0.0012220446866314887	6.487599440317673e-21
0.0012362095437367692	6.343860839004084e-21
0.0012505385872903913	6.2011013556999024e-21
0.0012650337203959038	6.0593748197520806e-21
0.0012796968682159415	5.918737836472059e-21
0.001294529978227916	5.779249071160153e-21
0.0013095350204826678	5.640969523336003e-21
0.0013247139878661174	5.503962577920698e-21
0.0013400688963639508	5.368293562503905e-21
0.001355601785329369	5.2340295080189296e-21
0.0013713147177539457	5.1012385865748636e-21
0.001387209780541621	4.969989467101312e-21
0.0014032890847858733	4.840351342442603e-21
0.0014195547660501016	4.712393869891345e-21
0.0014360089846512606	4.586186481961589e-21
0.0014526539259467812	4.461797755526447e-21
0.0014694918006248172	4.339295339922807e-21
0.0014865248449978572	4.218745890704227e-21
0.0015037553212997384	4.1002143117332e-21
0.001521185517986105	3.983763031294819e-21
0.0015388177500383464	3.869452043974171e-21
0.001556654359271062	3.75733886821284e-21
0.0015746977146430868	3.64747795596347e-21
0.001592950212572123	3.539920209900083e-21
0.0016114142772530198	3.434712906586894e-21
0.0016300923609797412	3.3318996377374147e-21
0.001648986944471065	3.2315198214492306e-21
0.0016681005372000592	3.133608216904549e-21
0.0016874356777273757	3.0381951331501797e-21
0.001706994934038408	2.9453066510815807e-21
0.001726780903884356	2.8549640911724707e-21
0.0017467962151272458	2.7671835773462514e-21
0.0017670435260889468	2.681976311186097e-21
0.0017875255259042354	2.5993487329479646e-21
0.0018082449348779518	2.5193024494186056e-21
0.0018292045048462937	2.441834339960069e-21
0.0018504070195423021	2.366936406944234e-21
0.0018718552949655793	2.2945956226217057e-21
0.0018935521797562953	2.2247942860337268e-21
0.0019155005555735278	2.1575103274391715e-21
0.001937703337477989	2.0927172789652636e-21
0.0019601634743191855	2.030384329633664e-21
0.0019828839491270716	1.970476569571829e-21
0.002005867779508234	1.9129551982127284e-21
0.002029118018046678	1.857777777601277e-21
0.002052637752709252	1.8048985486596383e-21
0.0020764301072557748	1.754268535358867e-21
0.0021004982416539153	1.7058356762844568e-21
0.0021248453524988827	1.6595452088241983e-21
0.0021494746734379805	1.6153400026143923e-21
0.00217438947560008	1.573160817040152e-21
0.0021995930680300748	1.5329465891032068e-21
0.0022250887981283695	1.4946347814113364e-21
0.002250880052095462	1.4581617872816544e-21
0.00227697025538168	1.4234630026514774e-21
0.0023033628731421313	1.3904728215781575e-21
0.002330061410696925	1.3591254392226814e-21
0.002357069413996728	1.3293556445846498e-21
0.0023843904700937206	1.301098468054461e-21
0.002412028207618007	1.2742889484733521e-21
0.00243998629725955	1.2488629500629293e-21
0.0024682684522556926	1.2247577778311377e-21
0.0024968784288843266	1.2019120301873494e-21
0.0025258200269627847	1.1802655666883273e-21
0.002555097090352507	1.1597599286551958e-21
0.002584713507469564	1.140338664537481e-21
0.002614673211801092	1.1219472782499473e-21
0.00264498018242772	1.1045332111030359e-21
0.0026756384445520455	1.0880460252398039e-21
0.0027066520700332413	1.0724374791891722e-21
0.0027380251779278576	1.0576616555855828e-21
0.0027697619350368907	1.0436751409284938e-21
0.002801866556459195	1.030436747415419e-21
0.002834343306151309	1.0179072526547402e-21
0.00286719649749377	1.0060496219452946e-21
0.0029004304938639917	9.948290752897706e-22
0.002934049709215787	9.84212994490927e-22
0.0029680586086656023	9.741709164393e-22
0.003002461709085549	9.646743271686236e-22
0.0030372635797033115	9.556964845543705e-22
0.0030724688427090033	9.472123917711728e-22
0.003108082173869064	9.391986873450785e-22
0.0031441083031472647	9.316336486951247e-22
0.00318055201533292	9.244972222718808e-22
0.0032174181506763717	9.177707279880192e-22
0.003254711605531848	9.114366035572099e-22
0.003292437333007769	9.054785080449218e-22
0.0033306003436245884	8.998813546016529e-22
0.003369205705980267	8.94631118806329e-22
0.003408258547423452	8.897147238415796e-22
0.0034477640547344642	8.851199444549374e-22
0.0034877274748141775	8.808352761620187e-22
0.003528154115380883	8.768499585956656e-22
0.0035690493456752297	8.731539715083599e-22
0.0036104185971733375	8.697379702415078e-22
0.0036522673643081755	8.665933095976612e-22
0.0036946012051993025	8.637117656777989e-22
0.0037374257423910644	8.610852271610284e-22
0.0037807466635993493	8.587060709593276e-22
0.0038245697224669993	8.565674603630806e-22
0.0038689007393279753	8.546628995570961e-22
0.003913745601980384	8.529859542517992e-22
0.0039591102664684585	8.515304377380218e-22
0.004005000757873611	8.50290447779649e-22
0.004051423171114647	8.492603857844658e-22
0.0040983836717572615	8.484350506570864e-22
0.004145888496832911	8.478093695159653e-22
0.004193943955667186	8.473781330152952e-22
0.004242556430717777	8.47136384226962e-22
0.004291732378422158	8.47079744804795e-22
0.004341478330055093	8.472039415326905e-22
0.004391800892596086	8.47504468989429e-22
0.004442706749606883	8.479769601979813e-22
0.004494202662119142	8.486173959606698e-22
0.0045462954695324	8.494218943830908e-22
0.004598992090522438	8.503866144855018e-22
0.004652299523960189	8.51507836497624e-22
0.004706224849841282	8.527820120988455e-22
0.004760775230226368	8.542056478635944e-22
0.004815957910192351	8.557751700750267e-22
0.004871780218794631	8.5748720488958e-22
0.004928249570040513	8.59338865914895e-22
0.004985373463873894	8.613272509324313e-22
0.005043159487171359	8.634490069606978e-22
0.005101615314749833	8.657009450614415e-22
0.005160748710385908	8.680804735318559e-22
0.005220567527846975	8.705850759876224e-22
0.005281079711934331	8.732120059951175e-22
0.005342293299538352	8.759586586914077e-22
0.005404216420705915	8.788228317827575e-22
0.00546685729972018	8.818022895527824e-22
0.0055302242561929005	8.848943657148698e-22
0.005594325706169377	8.880965790695372e-22
0.005659170163246243	8.91407101774245e-22
0.005724766239702178	8.948241982019232e-22
0.005791122647641758	8.98345932999123e-22
0.005858248200152536	9.019703729024765e-22
0.005926151812475552	9.056955814659944e-22
0.005994842503189409	9.095197955522316e-22
0.006064329395408062	9.13441644812041e-22
0.006134621717992506	9.174597409394421e-22
0.0062057288067765	9.215723353169599e-22
0.0062776601058065	9.25777840973777e-22
0.006350425168595962	9.300752171348424e-22
0.006424033659394191	9.344634541575259e-22
0.006498495354469888	9.389412497424147e-22
0.006573820143409586	9.43507360175733e-22
0.006650018030431118	9.481607625114583e-22
0.006727099135712337	9.529005556337976e-22
0.006805073696735207	9.577259792046583e-22
0.0068839520696454964	9.62636297070837e-22
0.006963744730628222	9.676306766574382e-22
0.007044462277299037	9.727083379826215e-22
0.007126115430111745	9.778686148345833e-22
0.007208715033782135	9.83110956608854e-22
0.007292272058728313	9.88434997195355e-22
0.007376797602527731	9.938404260112223e-22
0.007462302891391108	9.993269075145046e-22
0.007548799281653432	1.0048940967352427e-21
0.007636298261282242	1.0105415582570698e-21
0.0077248114514034	1.016269003828073e-21
0.007814350607844541	1.0220765232565668e-21
0.00790492762269642	1.0279642065469431e-21
0.007996554525892346	1.0339318844157252e-21
0.008089243486805939	1.0399794700115794e-21
0.008183006815867389	1.0461071545265159e-21
0.008277856966198472	1.0523151949373929e-21
0.00837380653526649	1.0586038230473387e-21
0.008470868266557402	1.0649733427251218e-21
0.008569055051268348	1.0714241877648972e-21
0.008668379930019773	1.0779567602275348e-21
0.008768856094587427	1.084571247853616e-21
0.008870496889654403	1.0912679983033339e-21
0.00897331581458352	1.0980478264245554e-21
0.009077326525210224	1.104911576321284e-21
0.009182542835656282	1.1118598769368112e-21
0.009288978720164497	1.1188933773993611e-21
0.009396648314954691	1.1260128072809309e-21
0.009505565920101192	1.1332190199324794e-21
0.009615746001432095	1.140513092183028e-21
0.009727203192450537	1.147896057400912e-21
0.009839952296278227	1.1553686604644883e-21
0.009954008287621519	1.1629318625606266e-21
0.010069386314760271	1.1705872542965336e-21
0.010186101701559752	1.1783363213029815e-21
0.010304169949505875	1.1861799094692744e-21
0.010423606739764012	1.1941190567408434e-21
0.010544427935261684	1.2021555187729695e-21
0.010666649582795389	1.2102910980346741e-21
0.010790287915161836	1.2185273149498187e-21
0.01091535935331391	1.2268656903679488e-21
0.011041880508541602	1.2353077834517637e-21
0.011169868184678225	1.2438552951148413e-21
0.011299339380332217	1.2525102003967371e-21
0.011430311291144786	1.2612745745742619e-21
0.011562801312073753	1.2701505359172632e-21
0.011696827039703846	1.2791402187539642e-21
0.01183240627458378	1.2882456790269364e-21
0.011969557023590429	1.2974691030752034e-21
0.012108297502320394	1.3068129503099681e-21
0.012248646137509308	1.3162797462485034e-21
0.012390621569479156	1.3258719648180343e-21
0.012534242654613994	1.3355922671361003e-21
0.01267952846786434	1.3454436967128468e-21
0.012826498305280598	1.3554292587094845e-21
0.012975171686575868	1.3655515755416072e-21
0.013125568357718428	1.375813502799325e-21
0.013277708293554291	1.3862185301036579e-21
0.013431611700460153	1.3967702110002134e-21
0.013587299019027091	1.407471859034539e-21
0.013744790926775366	1.418326982298074e-21
0.013904108340900697	1.429339529507864e-21
0.014065272421052363	1.4405135482582304e-21
0.014228304572143519	1.4518529913861745e-21
0.014393226447194065	1.4633618960538559e-21
0.014560059950206485	1.4750443889583606e-21
0.014728827239075018	1.4869049773001197e-21
0.014899550728528537	1.4989489058095441e-21
0.015072253093107555	1.511181343512634e-21
0.01524695727017573	1.5236067616898556e-21
0.015423686462966274	1.5362299927968467e-21
0.01560246414366368	1.5490568543189955e-21
0.015783314056521166	1.5620933223598864e-21
0.01596626022101425	1.5753451429507011e-21
0.016151326935030914	1.5888183373205012e-21
0.01633853877809862	1.6025194464204271e-21
0.016527920614648955	1.6164551876769088e-21
0.0167194975973199	1.6306322408625195e-21
0.016913295170296487	1.6450576298478792e-21
0.01710933907269015	1.6597389567209311e-21
